Líu quýu,"Luýnh quýnh, luống cuống; líu ríu.","Để nó líu quýu ở đây, má đâu có nấu cơm được.","Để nó quấn quýt ở đây, mẹ đâu có nấu cơm được.",
Liu tiu,"Lêu têu, rỗi rãi lang thang.",Chỉ biết đi liu tiu suốt ngày thế thôi.,Chỉ biết đi lêu lổng suốt ngày thế thôi.,
Lìu yếu,"Ngổn ngang, la liệt, bừa bãi.","Đồ đạc bày biện lìu yếu, chắn hết cả lối đi","Đồ đạc bày biện ngổn ngang, chắn hết cả lối đi",
Lọ,"Nhọ nồi, bồ hóng dính đáy xoong chảo.",Ba cái lọ chảo này dính vô đồ là tiêu,Mấy cái nhọ nồi này dính vào quần áo là hỏng,
Lọ,"Nhọ nồi, bồ hóng dính đáy xoong chảo.",Chùi lọ nghẹ,Chùi nhọ nồi,
Lọ chảo,"Nhọ nồi, bồ hóng dính đáy xoong chảo.",Đánh bài ăn quẹt lọ,Đánh bài bôi nhọ nồi,
Lõ chèn,"Sượng sùng, bẽ mặt / Trơ trẽn, tồng ngồng; thô tục; mất trắng.",Làm thằng nhỏ lõ chèn,Làm thằng bé tẽn tò,
Ló mó,"Xó ró quanh quẩn; lờ mờ, sờ soạng.",Đứng ló mó đó nó chôm đồ à nghen.,Đứng lởn vởn đó nó ăn trộm đồ đấy nhé.,
Ló mó,"Xó ró quanh quẩn; lờ mờ, sờ soạng.",Ló mó mà nó cũng tới nơi.,Dò dẫm mà nó cũng tới nơi.,
Ló mó,"Xó ró quanh quẩn; lờ mờ, sờ soạng.",Tụi bây ló mó vô làm gì.,Tụi bay sờ soạng vào làm gì.,
Ló mó,Xó ró quanh quẩn,Đùng ló mó đó nó chôm đồ à nghen.,Đứng lớn vớn đó nó ăn trộm đồ đấy nhé.,
Lọ nghẹ / Lọ nồi,"Nhọ nồi, bồ hóng",Đánh bài ăn quẹt lọ nồi,Đánh bài bôi nhọ nồi,
Lọ nghẹ / Lọ nồi,"Nhọ nồi, bồ hóng",Ba cái lọ chảo này dính,Mấy cái nhọ nồi này dính vào quần áo là hỏng,
Ló ngó,"Lớ ngớ, dáo dác, bỡ ngỡ.",Cái thằng này trông nó ló ngó làm sao.,Cái thằng này trông nó lớ ngớ làm sao.,
Ló ngó,"Lớ ngớ, dáo dác, bỡ ngỡ.",Làm gì đứng đây ló ngó vậy cha nội,Làm gì đứng đây dáo dác vậy ông anh,
Ló ngó,"Lớ ngớ, dáo dác",Làm gì đứng đây ló ngó vậy cha nội,Làm gì đừng đây dáo dác vậy ông anh,
Lo ra,"Lơ đãng, phân tâm, lo lắng bao đồng.",cho thầy đọc kinh kẻo lo ra,cho thầy đọc kinh kẻo phân tâm,
Lò tho,Cá sặt rằn lớn (thường làm khô).,Khô cá lò tho mắc lắm,Khô cá sặt rằn đắt lắm,
Lỏa lúa (loã lồ,"Lả lơi, điệu đà lòe loẹt; dầm dề tràn trề; để hở hang trần trụi.",Con gái gì mà ăn bận lỏa lúa,Con gái gì mà ăn mặc hở hang lả lơi,
Loác,"Toác, rách loét trầy da.","Loác mấy miếng da, chảy máu","Toạc mấy miếng da, chảy máu",
Loạn cào cào,"Hỗn loạn, lộn xộn",Nó làm loạn cào cào,Nó làm loạn từng phèo lên,
Loạn cào cào,"Hỗn loạn, lộn xộn",Đánh nhau loạn cào cào,Đánh nhau loạn xạ,
Loạn cào cào,"Hỗn loạn, lộn xộn tùng phèo, loạn cào cào.",Đánh nhau loạn xì ngầu,Đánh nhau loạn xạ,
Loàng choàng (quàng),Loạng choạng ngả nghiêng; lẩn quẩn lòng vòng.,Đi loàng quàng từ nãy tới giờ,Đi loanh quanh từ nãy tới giờ,
Loáng quáng,"Hoa mắt, nhìn nhầm; loạng choạng, lang thang, làm ẩu.",Bà nhìn loáng quáng sao,Bà nhìn hoa mắt sao,
Loáng quáng,"Hoa mắt, nhìn nhầm; loạng choạng, lang thang, làm ẩu.",Đi loạng quạng coi chừng té,Đi loạng choạng coi chừng ngã,
Loáng quáng,"Hoa mắt, nhìn nhầm; loạng choạng, lang thang, làm ẩu.","Sáng nay, loạng quạng thế nào","Sáng nay, lớ ngớ thế nào",
Loạng quạng,"Hoa mắt, nhìn không rõ",Đi loạng quạng coi chừng ngã,Đi loạng choạng coi chừng ngã,
Loạng quạng,"Hoa mắt, nhìn không rõ","Sáng nay, loạng quạng","Sáng nay, lớ ngớ thế nào",
Loăng quằng (luých quỵch),"Loằng ngoằng, xiên xẹo, chữ viết giun dế.",Chữ viết học trò... loăng quằng luých quỵch,Chữ viết học trò... loằng ngoằng giun dế,
Loăng quằng (luých quỵch),"Loằng ngoằng, xiên xẹo, chữ viết giun dế.",Nói loăng quằng luých quỵch,Nói vòng vo tam quốc,
Lóc,"Ra ngoài mức (bắn bi); thất bại, thua lỗ; Lốc (máy, lịch).",Lóc' tức là thua,Bị ra ngoài mức' tức là thua,
Lóc,"Ra ngoài mức (bắn bi); thất bại, thua lỗ; Lốc (máy, lịch).",Dè đâu bữa nay lóc.,Ngờ đâu hôm nay móm.,
Lóc,"Ra ngoài mức (bắn bi); thất bại, thua lỗ; Lốc (máy, lịch).",Bể cái lóc máy,Vỡ cái lốc máy,
Lóc,"Ra ngoài mức (bắn bi); thất bại, thua lỗ; Lốc (máy, lịch).",Mua lóc lịch,Mua lốc lịch,
Lóc bóc,Nói lách chách; loi choi lăng xăng; nhăng nhít; chạy lấp xấp; táy máy.,Nói lóc bóc,Nói tía lia,
Lóc bóc,Nói lách chách; loi choi lăng xăng; nhăng nhít; chạy lấp xấp; táy máy.,Bụng no lóc bóc,Bụng no căng phồng,
Lóc bóc,Nói lách chách; loi choi lăng xăng; nhăng nhít; chạy lấp xấp; táy máy.,Lóc chóc,Loi choi,
Lóc bóc,Nói lách chách; loi choi lăng xăng; nhăng nhít; chạy lấp xấp; táy máy.,Lóc thóc theo tôi,Lẽo đẽo theo tôi,
Lóc bóc,Nói lách chách; loi choi lăng xăng; nhăng nhít; chạy lấp xấp; táy máy.,Tánh lóc xóc,Tính lấc cấc,
Lóc phóc,Dáng chạy lóc cóc; thoắt cái (thời gian).,Lóc phóc mà cũng đã mười mấy năm,Thoắt cái mà cũng đã mười mấy năm,
Loẹt quẹt,"Vẽ phác qua loa, làm đại khái thấm thoắt; đi loẹt quẹt không yên.",Làm loẹt quẹt cho xong,Làm qua loa cho xong,
Loẹt quẹt,"Vẽ phác qua loa, làm đại khái thấm thoắt; đi loẹt quẹt không yên.",Loẹt quẹt mà cũng đã hết năm,Vèo cái mà cũng đã hết năm,
Loẹt quẹt,"Vẽ phác qua loa, làm đại khái thấm thoắt; đi loẹt quẹt không yên.",Nó loẹt xoẹt tối ngày,Nó loăng quăng tối ngày,
Loi,"Thoi, thúc cùi chỏ.",Cho mày một loi bây giờ,Cho mày một cú thoi bây giờ,
Loi,"Thoi, thúc cùi chỏ.",Loi cho nó vài cái,Thoi cho nó vài cái,
Loi,"Thoi, thúc cùi chỏ",Cho mày một loi bây giờ,Cho mày một củ thoi bây giờ,
Lòi,"Lòi, thòi ra, lộ ra bí mật; chi tiền ra.",Lòi cái dốt của mình ra,Lộ cái dốt của mình ra,
Lòi,"Lòi, thòi ra, lộ ra bí mật; chi tiền ra.",Chỉ có một mình tôi lòi ra.,Chỉ có một mình tôi phải xì tiền ra.,
Lòi,"Lòi, thòi ra, lộ ra",Lỏi cái dốt của mình ra,Lộ cái dốt của mình ra,
Lòi,"Lòi, thòi ra, lộ ra",Chỉ có một mình tôi lòi ra.,Chỉ có một mình tôi phải xi tiền ra.,
Lỏi,"Sót, thiếu; lắt nhắt; thoắt cái (thời gian).",Tôi đi mần có lỏi bữa nào đâu,Tôi đi làm có sót bữa nào đâu,
Lỏi,"Sót, thiếu; lắt nhắt; thoắt cái (thời gian).",Lỏi rỏi con nhỏ ngày nào,Thoắt cái con bé ngày nào,
Lói,"Dùng thanh cứng để đục/nhồi; đánh trúng điểm yếu; đau nhói, chói sáng.",Tôi lói một hồi là ra tuốt,Tôi đục một lúc là ra sạch,
Lói,"Dùng thanh cứng để đục/nhồi; đánh trúng điểm yếu; đau nhói, chói sáng.",Bị đá lói có mấy cái,Bị đá điểm huyệt có mấy cái,
Lói,"Dùng thanh cứng để đục/nhồi; đánh trúng điểm yếu; đau nhói, chói sáng.",Đau lói bên tai,Đau nhói bên tai,
Lói,"Dùng thanh cứng để đục/nhồi; đánh trúng điểm yếu; đau nhói, chói sáng.",Ánh sáng làm lói mắt,Ánh sáng làm chói mắt,
Lọi,"Gãy xương, sai","Rủi té gãy tay, lọi","Nhỡ ngã gãy tay, gãy chân",
Lọi,"Gãy xương, sai",Té lọi bản họng,Ngã gãy cổ,
Lọi,"Gãy xương, sai khớp; gãy cổ.","Rủi té gãy tay, lọi chân","Nhỡ ngã gãy tay, gãy chân",
Lọi,"Gãy xương, sai khớp; gãy cổ.",Nó bị lọi giò,Nó bị thọt chân,
Lòi bản họng,No ứ họng; quá nhiều vô kể (thường dùng chê bai).,Nó ăn lòi bản họng rồi,Nó ăn ứ họng rồi,
Lòi bản họng,No ứ họng; quá nhiều vô kể (thường dùng chê bai).,Nó ăn của hối lộ lòi bản họng rồi,Nó ăn hối lộ đẫy tễ rồi,
Lòi bản họng,"No ứ họng, quá mức",Nó ăn lòi bản họng rồi,Nó ăn ử họng rồi,
Lòi bản họng,"No ứ họng, quá mức",Nó ăn của hối lộ lòi bản họng rồi,Nó ăn hối lộ đầy tề rồi,
Lòi chành,"Phanh phui, lộ tể",Để lòi chành ra chuyện,Để bung bét ra chuyện này,
Lòi chành,"Phanh phui, lộ tể",Ăn một bữa lòi chành,Ăn một bữa no vỡ bụng rồi,
Lòi chành,"Phanh phui, lộ tẩy bí mật; bung bét ra.",Để lòi chành ra chuyện này,Để bung bét ra chuyện này,
Lòi chành,"Phanh phui, lộ tẩy bí mật; bung bét ra.",Ăn một bữa lòi chành rồi,Ăn một bữa no vỡ bụng rồi,
Lòi chành,"Phanh phui, lộ tẩy bí mật; bung bét ra.",Cái gối này lòi hèm rồi,Cái gối này bục chỉ rồi,
Loi choi,Lóp ngóp ngoi lên,Chuột... lội loi choi,Chuột... bơi lóp ngóp,
Loi choi,Lóp ngóp ngoi lên,Ngồi loi nhoi chung quanh,Ngồi nhung nhúc xung quanh,
Loi choi,Lóp ngóp ngoi lên lặn xuống; loi nhoi lố nhố đông đúc.,Để mình mẩy loi ngoi lót ngót,Để người ngợm ướt sũng lóp ngóp,
Lỏi chỏi,"Lọt chọt, cọc cạch, không bằng phẳng/đồng bộ.",Xếp hàng cái kiểu gì mà lỏi chỏi,Xếp hàng cái kiểu gì mà nhấp nhô,
Lỏi chỏi,"Lọt chọt, cọc cạch, không bằng phẳng/đồng bộ.",Mần ăn lỏi chỏi,Làm ăn cọc cạch,
Lòi còi,"Còi cọc, èo uột; lèo tèo thưa thớt; lôi thôi.",Cây mọc lòi còi,Cây mọc còi cọc,
Lòi còi,"Còi cọc, èo uột; lèo tèo thưa thớt; lôi thôi.",Cái xóm gì lòi còi có mấy nóc gia,Cái xóm gì lèo tèo có mấy nóc nhà,
Lòi còi,"Còi cọc, èo uột; lèo tèo thưa thớt; lôi thôi.",Nhà cửa lòi xòi thế kia,Nhà cửa lôi thôi thế kia,
Lòi con trê,"Bệnh lòi dom, sa trực tràng (trĩ); làm việc quá sức đứt hơi.",Làm lòi con trê mà còn chưa đủ ăn,Làm phọt rắm mà còn chưa đủ ăn,
Lói hói,"Hói tóc; thưa thớt, lẻ tẻ vài nóc nhà.",Tóc của tôi dạo này cũng lói hói,Tóc của tôi dạo này cũng hói dần,
Lói hói,"Hói tóc; thưa thớt, lẻ tẻ vài nóc nhà.",Chỉ lói hói mấy nóc nhà,Chỉ lác đác mấy nóc nhà,
Lòi mắt ếch,"Trố mắt ra; làm mệt đứt hơi, quá sức chịu đựng.",Nhìn lòi mắt ếch ra,Nhìn trố cả mắt ra,
Lòi mắt ếch,"Trố mắt ra; làm mệt đứt hơi, quá sức chịu đựng.",Tao làm lòi mắt ếch ra,Tao làm lòi tĩ ra,
Lòi mắt ếch,Trố mắt ra làm cực nhọc,Tao làm lòi mắt ếch ra,Tao làm lòi tỉ ra,
Lòi phèo,Lòi ruột (lòi phèo phổi).,Bả bắn lòi phèo mày đi,Bà ấy bắn lòi ruột mày đi,
Lòi tói,Dây xích sắt to.,mở lòi tói xuồng xiềng chân tôi,mở dây xích thuyền xích chân tôi,
Lói vói,Nói với theo; ngóng cổ rướn người tới trước.,Ổng còn lói vói chuyện gì nữa vậy kìa.,Ông ấy còn nói với theo chuyện gì nữa vậy kìa.,
Lói vói,Nói với theo; ngóng cổ rướn người tới trước.,Đứng lói vói cái kiểu đó coi chừng té,Đứng rướn người cái kiểu đó coi chừng ngã,
Lòi xỉ,"Răng khểnh, răng mọc lộn xộn.",có hàm răng lòi xỉ trông mất cảm tình,có hàm răng khấp khểnh trông mất cảm tình,
Lỏm (1),"Lủm, nuốt trọn.",Nó lỏm một cái là hết,Nó tọng một cái là hết,
Lỏm (2),"Học lỏm, nghe lỏm.",Tôi cũng nghe lỏm vậy thôi,Tôi cũng nghe lỏm vậy thôi,
Lỏm (2),"Học lỏm, nghe lỏm.",Nó chỉ học lỏm người ta,Nó chỉ học mót người ta,
Lỏm chỏm,Lởm chởm gai góc; lội lõm bõm.,Cái đường này lỏm chỏm đi đau chân,Cái đường này lởm chởm đi đau chân,
Lỏm chỏm,Lởm chởm gai góc; lội lõm bõm.,Lội lỏm chỏm dưới mương,Lội lõm bõm dưới mương,
Lom lem,"Lăm le, dòm ngó thèm thuồng; lem nhem bẩn thỉu.",Chúng nhìn lom lem cái túi của chị rồi đó,Chúng nhòm ngó cái túi của chị rồi đó,
Lom lem,"Lăm le, dòm ngó thèm thuồng; lem nhem bẩn thỉu.",Sách vở để lom lem,Sách vở để lem nhem,
Lỏm lẻm,"Chút ít, không bõ bèn gì.",Ăn vài chén lỏm lẻm thấm gì.,Ăn vài bát bõ bèn gì.,
Lom lom,"Đăm đăm, chằm",Ngó ra ngoài đòi lom,Nhìn ra ngoài đăm đăm.,
Lom lom,"Đăm đăm, chằm chằm; lom khom cúi mình.",Ngó ra ngoài đòm lom lom.,Nhìn ra ngoài đăm đăm.,
Lom lom,"Đăm đăm, chằm chằm; lom khom cúi mình.","Ai đi lom xom, giống bác Mười quá","Ai đi lom khom, giống bác Mười quá",
Lòm thòm,Lòng thòng dây,Dây điện để lòm thòm,Dây điện để lòng thòng,
Lỏm thỏm,"Bồn chồn, thắc thỏm âu lo.",Bả lỏm thỏm đứng ngồi không yên.,Bà ấy thắc thỏm đứng ngồi không yên.,
Lom xom,"Đăm đăm, chằm","Ai đi lom xom, giống","Ai đi lom khom, giống bác Mười quá",
Lòm xòm,Lòng thòng dây,Đầu cổ lòm xòm,Đầu tóc bù xù,
Lon,Ống bơ (bơ sữa bò dùng đong gạo).,Mua cho má mấy lon gạo đi con.,Mua cho mẹ mấy bơ gạo đi con.,
Lòn,"Lách qua, luồn qua; đi cửa sau (lén lút).",Muốn ăn trứng nhạn phải lòn Hang Mai,Muốn ăn trứng nhạn phải luồn Hang Mai,
Lòn,"Lách qua, luồn qua; đi cửa sau (lén lút).","Chờ ba má ngủ, em bước lòn cửa sau.","Chờ bố mẹ ngủ, em bước luồn cửa sau.",
Lòn,"Lách qua, luồn qua",Muốn ăn trứng nhạn phải lòn Hang Mai,Muốn ăn trừng nhạn phải luồn Hang Mai,
Lòn,"Lách qua, luồn qua","Chở ba má ngủ, em bước lỏn cửa sau.","Chờ bố mẹ ngủ, em bước luồn cửa sau.",
Lỏn,"Lẻn đi, lẻn vào",Nó lỏn đi đâu mất,Nó lẻn đi đâu mất tiêu rồi.,
Lỏn,"Lẻn đi, lẻn vào",Ăn trộm lỏn vô,Ăn trộm lẻn vào,
Lọn,"Cuộn (lụa), món (tóc), bó (nhang).",Vai mang lọn lụa,Vai mang cuộn lụa,
Lọn,"Cuộn (lụa), món (tóc), bó (nhang).",Tóc có lọn,Tóc có búp,
Lọn,"Cuộn (lụa), món (tóc), bó (nhang).",Thân em như lọn nhang trần,Thân em như bó hương trần,
Lon con (lóc cóc),Lắt nhắt bé tí; đám trẻ con ranh.,Ba cái xoài lon con đó,Mấy quả xoài đèo đẹt đó,
Lon con (lóc cóc),Lắt nhắt bé tí; đám trẻ con ranh.,Ba cái thằng lon con đó,Mấy cái thằng ranh con đó,
Lón lén,"Len lén, rón rén.",Có gì đâu mà phải lón lén như vậy chớ.,Có gì đâu mà phải lén la lén lút như vậy chứ.,
Lòn sòn,Ngang ngửa xêm xêm nhau; đẻ sòn sòn liên tục.,Mấy đứa lòn sòn tao không phân biệt được,Mấy đứa sêm sêm nhau tao không phân biệt được,
Lòn sòn,Ngang ngửa xêm xêm nhau; đẻ sòn sòn liên tục.,Con gà này... lòn sòn đẻ mỗi năm ba bốn bầy.,Con gà này... sòn sòn đẻ mỗi năm ba bốn lứa.,
Lon ton (1),"(Planton) Người chạy việc vặt, sai vặt (người làm tạp vụ/thư kí dưới chế độ cũ).","Viên chức chạy giấy (planton, lon ton) đến từng lớp",Viên chức văn thư chạy giấy đến từng lớp,
Lon ton (1),"(Planton) Người chạy việc vặt, sai vặt (người làm tạp vụ/thư kí dưới chế độ cũ).",Mấy cái thằng lon ton đó mà kể sá gì.,Mấy cái thằng sai vặt đó mà kể làm gì.,
Lon ton (2),"Tiếng mưa rơi lộp độp, tí tách.",Trời mưa nhà thiếc dột lon ton,Trời mưa nhà mái tôn dột lộp độp,
Lòng,"Lòng đen, tròng đen (của mắt).",Người châu Á có lòng mắt đen,Người châu Á có tròng mắt đen,
Lòng,"Lòng đen, tròng đen (của mắt).","Người châu Á có lòng mắt đen, chớ người Tây thì đôi khi lại có lòng mắt xanh hoặc vàng.","Người châu Á có tròng mắt đen, chứ người phương Tây thì đôi khi lại có tròng mắt xanh hoặc vàng.",
Lỏng,"Nhiều nước, ít cái (loãng).",Con nấu nồi cháo lỏng cho em ăn nó dễ tiêu.,Con nấu nồi cháo loãng cho em ăn nó dễ tiêu.,
Lóng,"1. Dẫn, dắt trâu bò trộm được đi thoát.",Bọn trộm có lóng bò trâu ngang qua sông,Bọn trộm có dắt bò trâu ngang qua sông,
